customer_id,gender,senior_citizen,partner,dependent,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movie,contract,paperless_bill,payment_method,monthly_charge,total_charge,churn
5524-KHNJP,male,0,yes,yes,33,yes,no,DSL,yes,no,yes,no,yes,yes,1-year,no,credit-card,74.75,2453.3,no
1918-ZBFQJ,female,0,no,no,13,yes,no,fiber-optic,no,yes,yes,no,no,no,month-to-month,yes,electronic-check,79.25,1111.65,yes
1024-GUALD,female,0,yes,no,1,no,no-phone-service,DSL,no,no,no,no,no,no,month-to-month,yes,electronic-check,24.8,24.8,yes
4827-USJHP,male,0,no,no,20,yes,no,DSL,no,yes,no,no,no,no,month-to-month,yes,mail-check,51.8,1023.85,no
8167-GJLRN,male,0,no,no,3,no,no-phone-service,DSL,no,no,no,yes,no,no,month-to-month,no,electronic-check,30.4,82.15,no
0956-SYCWG,female,0,no,no,13,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,electronic-check,19.65,244.8,no
8017-UVSZU,female,0,yes,no,40,yes,yes,DSL,no,yes,no,no,no,no,month-to-month,no,credit-card,56.6,2379.1,no
7100-FQPRV,male,0,yes,yes,43,yes,yes,DSL,yes,no,no,yes,no,yes,1-year,yes,credit-card,71.9,3173.35,no
2472-OVKUP,male,0,yes,no,6,yes,no,fiber-optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic-check,91.0,531.0,yes
2984-RGEYA,female,0,yes,yes,69,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,bank-transfer,19.75,1375.4,no
9680-NIAUV,female,0,yes,yes,72,yes,yes,fiber-optic,yes,yes,yes,no,yes,yes,2-year,no,credit-card,109.7,8129.3,no
2146-EGVDT,male,0,yes,yes,59,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,19.3,1192.7,no
2604-IJPDU,female,0,yes,no,20,yes,no,fiber-optic,yes,yes,no,yes,yes,no,month-to-month,yes,electronic-check,96.55,1901.65,no
9178-JHUVJ,male,0,yes,yes,24,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,bank-transfer,24.1,587.4,no
6168-YBYNP,male,0,no,no,59,yes,yes,fiber-optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic-check,111.35,6519.75,no
7255-SSFBC,male,0,yes,yes,72,yes,yes,fiber-optic,no,yes,yes,yes,yes,yes,2-year,yes,bank-transfer,112.25,8041.65,no
3645-DEYGF,male,0,no,yes,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.75,20.75,no
9323-HGFWY,female,0,yes,no,27,yes,no,fiber-optic,yes,no,no,yes,yes,yes,1-year,yes,credit-card,101.9,2681.15,no
8544-GOQSH,female,0,no,no,14,yes,no,fiber-optic,no,yes,no,yes,no,no,month-to-month,yes,credit-card,80.05,1112.3,no
3363-DTIVD,male,0,yes,yes,71,yes,yes,fiber-optic,yes,no,yes,no,yes,yes,2-year,no,electronic-check,105.55,7405.5,no
7018-WBJNK,male,0,no,yes,13,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,credit-card,78.3,1033.95,no
9142-KZXOP,male,0,no,no,44,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,no,credit-card,68.85,2958.95,no
7674-YTAFD,female,0,no,no,33,yes,no,fiber-optic,no,yes,no,yes,no,no,1-year,yes,bank-transfer,79.95,2684.85,no
6348-SNFUS,male,0,yes,yes,72,no,no-phone-service,DSL,yes,yes,yes,yes,no,yes,2-year,yes,credit-card,55.45,4179.2,no
1285-OKIPP,male,0,no,no,1,yes,no,fiber-optic,no,no,no,no,no,yes,month-to-month,no,electronic-check,79.9,79.9,yes
7825-ECJRF,female,0,no,no,19,yes,no,fiber-optic,yes,no,yes,yes,yes,yes,month-to-month,yes,electronic-check,106.6,1934.45,yes
1347-KTTTA,male,0,yes,no,64,yes,no,fiber-optic,no,yes,yes,yes,yes,yes,1-year,yes,credit-card,102.45,6654.1,no
7841-TZDMQ,male,0,no,no,2,yes,no,DSL,no,no,no,no,no,no,month-to-month,yes,credit-card,46.0,84.5,yes
4195-NZGTA,female,0,no,no,1,no,no-phone-service,DSL,no,no,no,no,no,no,month-to-month,no,electronic-check,25.25,25.25,no
7157-SMCFK,male,0,no,yes,61,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,19.75,1124.2,no
4709-LKHYG,female,0,yes,yes,29,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,electronic-check,20.0,540.05,no
2504-DSHIH,male,1,yes,no,23,yes,yes,fiber-optic,no,no,no,no,no,yes,month-to-month,no,electronic-check,86.8,1975.85,no
0699-NDKJM,female,0,yes,no,57,no,no-phone-service,DSL,yes,yes,yes,no,yes,yes,month-to-month,yes,bank-transfer,58.75,3437.45,no
9286-BHDQG,male,0,yes,yes,72,no,no-phone-service,DSL,yes,yes,yes,yes,no,no,2-year,no,credit-card,45.25,3139.8,no
0230-WEQUW,male,0,yes,no,66,no,no-phone-service,DSL,yes,yes,yes,yes,yes,no,2-year,yes,bank-transfer,56.6,3789.2,no
2040-LDIWQ,male,0,yes,yes,65,yes,yes,DSL,no,yes,yes,yes,yes,yes,2-year,yes,bank-transfer,84.2,5324.5,no
6496-JDSSB,female,0,no,no,8,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,bank-transfer,80.0,624.6,no
9408-SSNVZ,female,0,no,no,4,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,70.15,268.35,yes
4443-EMBNA,female,0,yes,no,71,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,bank-transfer,24.75,1836.9,no
6469-MRVET,male,0,yes,yes,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,yes,electronic-check,20.2,20.2,no
0742-MOABM,male,0,yes,no,4,yes,no,DSL,no,no,no,yes,no,no,month-to-month,no,mail-check,50.05,179.35,yes
5961-VUSRV,female,0,no,no,12,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,yes,bank-transfer,19.35,219.35,no
6778-JFCMK,male,0,no,no,24,no,no-phone-service,DSL,yes,no,no,no,yes,yes,1-year,yes,mail-check,50.6,1288.75,no
6341-JVQGF,female,0,yes,yes,31,yes,no,DSL,yes,no,yes,yes,yes,yes,1-year,yes,mail-check,81.15,2545.75,no
2232-DMLXU,female,0,yes,no,1,yes,no,DSL,no,no,no,no,yes,no,month-to-month,no,mail-check,55.2,55.2,yes
4811-JBUVU,male,0,no,no,30,yes,yes,fiber-optic,no,no,no,yes,no,yes,month-to-month,yes,credit-card,89.9,2723.15,no
0945-TSONX,female,0,yes,yes,47,yes,yes,DSL,yes,yes,no,yes,yes,yes,2-year,yes,credit-card,85.3,4107.25,no
2651-ZCBXV,male,0,no,no,54,yes,yes,fiber-optic,yes,yes,no,yes,yes,yes,2-year,yes,credit-card,108.0,5760.65,no
3316-UWXUY,male,0,no,no,50,yes,no,fiber-optic,yes,yes,no,yes,no,yes,month-to-month,yes,credit-card,93.5,4747.5,no
8937-RDTHP,male,0,no,no,1,yes,no,fiber-optic,yes,no,no,no,no,yes,month-to-month,yes,mail-check,84.6,84.6,yes
7083-MIOPC,female,0,no,no,72,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,20.25,1566.9,no
1984-GPTEH,female,0,no,no,29,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,25.15,702.0,no
1251-KRREG,male,0,no,no,2,yes,yes,DSL,no,yes,no,no,no,no,month-to-month,yes,mail-check,54.4,114.1,yes
0621-JFHOL,female,0,no,no,10,no,no-phone-service,DSL,no,no,no,yes,no,no,2-year,yes,mail-check,29.6,299.05,no
9903-LYSAB,male,0,yes,no,18,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,73.15,1305.95,no
0094-OIFMO,female,1,no,no,11,yes,no,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,95.0,1120.3,yes
9227-UAQFT,male,0,no,no,16,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,19.75,284.35,no
7301-ABVAD,female,0,no,no,72,yes,yes,DSL,no,yes,yes,yes,yes,yes,2-year,no,bank-transfer,86.6,6350.5,no
6614-FHDBO,male,0,no,no,72,yes,yes,fiber-optic,no,yes,yes,yes,yes,yes,2-year,no,bank-transfer,109.2,7878.3,no
7576-ASEJU,female,0,yes,yes,41,yes,no,DSL,yes,no,no,yes,yes,yes,1-year,yes,credit-card,74.7,3187.65,no
9058-HRZSV,female,1,yes,no,65,yes,no,fiber-optic,yes,yes,yes,no,no,yes,month-to-month,no,electronic-check,94.4,6126.15,no
4522-AKYLR,female,1,no,no,13,yes,no,DSL,no,yes,yes,no,no,no,month-to-month,yes,electronic-check,54.8,731.3,no
0221-WMXNQ,male,1,no,no,4,yes,no,fiber-optic,yes,no,no,no,no,no,month-to-month,no,electronic-check,75.35,273.4,no
0303-UNCIP,male,0,no,no,41,yes,yes,DSL,no,no,yes,no,no,yes,1-year,no,mail-check,65.0,2531.8,no
9947-OTFQU,male,1,no,no,15,yes,no,fiber-optic,no,yes,no,no,no,no,month-to-month,yes,electronic-check,74.4,1074.3,yes
0322-YINQP,male,0,no,no,1,yes,no,DSL,yes,no,no,no,no,no,month-to-month,yes,mail-check,48.55,48.55,yes
0959-WHOKV,male,0,no,no,42,yes,yes,fiber-optic,yes,yes,yes,no,no,yes,1-year,yes,electronic-check,99.0,4298.45,no
4075-JFPGR,female,0,yes,no,51,yes,no,fiber-optic,yes,yes,yes,no,yes,no,1-year,yes,electronic-check,93.5,4619.55,no
4629-NRXKX,female,0,yes,yes,2,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,no,electronic-check,70.4,147.15,yes
9514-JDSKI,male,1,yes,no,1,no,no-phone-service,DSL,no,yes,no,no,yes,no,month-to-month,no,electronic-check,40.2,40.2,yes
3282-ZISZV,male,0,no,yes,32,yes,yes,DSL,no,yes,yes,yes,yes,yes,1-year,no,credit-card,83.7,2633.3,no
3675-YDUPJ,male,0,no,no,10,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mail-check,19.85,193.05,no
4111-BNXIF,female,0,yes,yes,67,no,no-phone-service,DSL,no,yes,yes,yes,yes,yes,2-year,yes,electronic-check,59.55,4103.9,no
7017-VFHAY,female,0,yes,yes,61,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,2-year,no,credit-card,115.1,7008.15,no
6655-LHBYW,male,0,no,no,50,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,1-year,no,credit-card,114.35,5791.1,no
4959-JOSRX,female,0,yes,no,2,yes,no,DSL,no,no,no,no,no,no,month-to-month,yes,credit-card,44.6,80.55,yes
5046-NUHWD,female,1,yes,no,29,no,no-phone-service,DSL,yes,no,yes,no,no,yes,month-to-month,yes,electronic-check,45.0,1228.65,no
7273-TEFQD,male,1,no,no,3,no,no-phone-service,DSL,no,no,yes,no,no,yes,month-to-month,yes,electronic-check,41.15,132.2,yes
3606-TWKGI,male,1,no,no,13,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic-check,106.9,1364.3,yes
7529-ZDFXI,male,1,yes,no,57,yes,yes,fiber-optic,no,yes,no,no,no,yes,month-to-month,yes,electronic-check,89.85,4925.35,no
7605-BDWDC,female,0,no,no,31,no,no-phone-service,DSL,yes,yes,no,yes,no,yes,2-year,yes,bank-transfer,49.85,1520.1,no
1950-KSVVJ,female,0,yes,no,45,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,1-year,no,mail-check,113.3,5032.25,no
0123-CRBRT,female,0,yes,yes,61,yes,yes,DSL,yes,yes,yes,yes,yes,yes,2-year,no,mail-check,88.1,5526.75,no
6292-TOSSS,male,0,no,no,50,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,bank-transfer,24.9,1195.25,no
3197-ARFOY,female,1,no,no,19,yes,no,fiber-optic,yes,yes,no,yes,yes,yes,month-to-month,yes,mail-check,105.0,2007.25,no
6323-AYBRX,male,0,no,no,59,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,19.35,1099.6,yes
7014-ZZXAW,female,0,yes,no,71,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,credit-card,24.25,1732.95,no
4385-GZQXV,female,1,no,no,16,yes,no,fiber-optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic-check,94.45,1511.2,yes
7633-MVPUY,male,0,yes,no,57,yes,no,DSL,yes,yes,no,yes,no,no,2-year,yes,electronic-check,59.75,3450.15,no
6366-ZGQGL,male,0,no,no,1,no,no-phone-service,DSL,no,no,no,no,no,no,month-to-month,no,bank-transfer,24.8,24.8,yes
4716-HHKQH,male,1,yes,no,20,yes,yes,fiber-optic,no,yes,no,yes,yes,yes,month-to-month,no,electronic-check,107.05,2172.05,no
5940-AHUHD,male,0,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,no,mail-check,70.6,70.6,yes
6432-TWQLB,male,0,yes,no,5,yes,yes,fiber-optic,no,yes,no,yes,no,no,month-to-month,yes,electronic-check,85.4,401.1,yes
4484-GLZOU,female,0,yes,no,52,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic-check,105.05,5624.85,yes
3179-GBRWV,male,1,yes,no,21,yes,no,DSL,yes,yes,no,no,no,yes,month-to-month,yes,bank-transfer,64.95,1339.8,no
8645-KWHJO,male,0,no,no,14,no,no-phone-service,DSL,no,no,yes,yes,yes,yes,month-to-month,yes,electronic-check,55.0,771.95,no
4130-MZLCC,female,0,no,no,5,yes,no,DSL,no,yes,no,no,no,no,month-to-month,no,bank-transfer,50.55,244.75,no
0314-TKOSI,female,0,no,no,6,yes,no,DSL,yes,yes,no,no,no,no,month-to-month,no,mail-check,55.15,322.9,no
8229-MYEJZ,female,0,no,no,10,yes,no,DSL,no,yes,no,no,no,no,month-to-month,no,electronic-check,51.2,498.25,no
2080-SRCDE,female,0,no,yes,1,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,25.4,25.4,no
9577-WJVCQ,female,0,no,no,68,yes,yes,DSL,yes,no,no,no,no,no,month-to-month,no,mail-check,54.45,3687.75,no
9512-UIBFX,male,0,yes,yes,18,yes,no,fiber-optic,no,no,yes,no,yes,yes,month-to-month,no,mail-check,95.15,1779.95,yes
6202-DYYFX,female,0,no,no,22,yes,yes,fiber-optic,no,no,no,no,no,no,1-year,yes,credit-card,76.0,1783.6,no
3808-HFKDE,female,0,no,no,20,yes,no,DSL,no,no,no,no,no,no,month-to-month,yes,electronic-check,44.35,927.15,no
5583-SXDAG,male,0,yes,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,no,electronic-check,70.0,70.0,yes
3488-PGMQJ,male,1,no,no,8,yes,no,fiber-optic,no,yes,no,no,no,no,month-to-month,yes,electronic-check,74.5,606.55,yes
3580-REOAC,male,0,no,no,10,yes,no,DSL,no,no,no,no,no,no,month-to-month,yes,credit-card,44.85,435.4,yes
7534-BFESC,male,1,no,no,24,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,76.1,1712.7,yes
3727-OWVYD,male,0,no,no,35,yes,no,DSL,yes,yes,yes,no,no,no,1-year,no,mail-check,61.2,2021.2,no
2294-SALNE,male,0,yes,yes,23,yes,no,fiber-optic,no,yes,yes,yes,no,no,1-year,no,mail-check,86.8,1940.8,no
4847-TAJYI,female,1,no,no,6,yes,no,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,89.35,567.8,no
1563-IWQEX,female,0,no,no,12,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,19.7,220.35,no
8203-XJZRC,male,0,no,no,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.25,20.25,no
6556-DBKZF,female,0,yes,yes,71,yes,no,fiber-optic,no,no,yes,no,no,no,2-year,no,electronic-check,76.05,5436.45,no
6851-WEFYX,male,1,yes,no,35,yes,yes,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic-check,100.8,3437.5,no
2985-JUUBZ,male,0,yes,yes,40,yes,yes,DSL,no,no,yes,no,yes,yes,month-to-month,yes,electronic-check,74.55,3015.75,no
6390-DSAZX,female,0,no,yes,1,yes,no,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,mail-check,73.6,73.6,yes
0895-LMRSF,male,0,no,no,23,yes,no,DSL,no,no,no,no,yes,yes,1-year,yes,bank-transfer,64.9,1509.8,no
8098-LLAZX,female,1,no,no,4,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,95.45,396.1,yes
8266-VBFQL,male,0,no,no,4,yes,no,fiber-optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic-check,90.4,356.65,no
8181-YHCMF,female,0,yes,yes,68,no,no-phone-service,DSL,no,yes,yes,yes,yes,yes,2-year,no,credit-card,60.3,4109.0,no
2240-HSJQD,male,0,no,yes,38,yes,yes,fiber-optic,no,yes,no,no,no,no,month-to-month,yes,mail-check,81.85,3141.7,no
1248-DYXUB,male,0,yes,yes,52,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,24.8,1229.1,no
0265-EDXBD,male,1,yes,no,32,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,74.9,2303.35,yes
4115-BNPJY,male,0,yes,yes,29,yes,no,DSL,no,no,yes,yes,yes,yes,2-year,no,mail-check,75.55,2054.4,no
3167-SNQPL,male,1,yes,yes,38,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,no,electronic-check,101.15,3741.85,no
4091-TVOCN,male,0,no,yes,48,yes,yes,DSL,yes,no,yes,no,yes,yes,1-year,yes,credit-card,78.75,3682.45,no
1098-TDVUQ,female,0,no,no,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,bank-transfer,19.25,19.25,no
7277-OZCGZ,female,0,no,no,22,yes,no,fiber-optic,yes,no,no,yes,no,yes,month-to-month,yes,electronic-check,89.05,1886.25,no
1557-EMYVT,female,0,no,no,43,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,2-year,no,credit-card,115.05,4895.1,no
2799-ARNLO,female,1,yes,no,5,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,69.35,341.6,no
7563-BIUPC,male,0,no,no,5,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,electronic-check,80.6,415.55,yes
5027-YOCXN,male,0,yes,yes,51,yes,yes,fiber-optic,yes,yes,no,yes,yes,yes,1-year,no,credit-card,110.05,5686.4,no
3973-SKMLN,male,0,no,no,71,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,credit-card,19.9,1355.1,no
2321-OMBXY,female,0,yes,yes,38,yes,no,DSL,yes,yes,no,yes,yes,yes,1-year,no,credit-card,80.3,3058.65,yes
2840-XANRC,male,1,yes,no,24,yes,no,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic-check,93.15,2231.05,yes
6745-JEFZB,male,0,yes,no,35,yes,yes,fiber-optic,no,no,no,yes,yes,no,month-to-month,yes,credit-card,91.5,3236.35,no
5020-ZSTTY,female,1,no,no,54,yes,yes,DSL,yes,yes,no,yes,yes,yes,1-year,no,bank-transfer,82.45,4350.1,yes
9880-TDQAC,female,0,yes,yes,72,no,no-phone-service,DSL,no,yes,yes,yes,yes,yes,2-year,yes,electronic-check,60.0,4264.0,no
8705-WZCYL,male,0,no,no,1,yes,no,DSL,no,no,no,no,no,no,month-to-month,yes,electronic-check,44.8,44.8,no
7102-JJVTX,female,0,yes,yes,9,yes,no,DSL,yes,no,no,no,no,no,1-year,no,mail-check,48.6,422.3,no
8626-PTQGE,male,0,no,no,69,no,no-phone-service,DSL,yes,yes,no,yes,yes,yes,2-year,yes,bank-transfer,60.05,4176.7,no
4983-CLMLV,female,0,yes,no,52,yes,yes,fiber-optic,no,yes,no,yes,yes,yes,month-to-month,yes,credit-card,102.7,5138.1,no
5701-YVSVF,female,1,yes,no,11,yes,no,fiber-optic,no,no,no,yes,yes,no,month-to-month,yes,electronic-check,82.9,880.05,no
5804-LEPIM,female,1,no,no,2,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,70.35,139.05,yes
5697-GOMBF,female,1,yes,yes,28,no,no-phone-service,DSL,no,no,no,no,yes,no,month-to-month,yes,electronic-check,35.9,973.65,no
2739-CACDQ,female,1,no,no,17,yes,yes,fiber-optic,no,no,yes,no,no,no,month-to-month,yes,credit-card,82.65,1470.05,no
9385-EHGDO,female,0,yes,yes,35,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,mail-check,19.85,739.35,no
9498-FIMXL,female,0,no,no,8,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,yes,mail-check,19.2,161.95,no
2379-GYFLQ,male,0,no,no,46,yes,yes,fiber-optic,no,yes,yes,no,yes,no,1-year,yes,credit-card,94.9,4422.95,no
0122-OAHPZ,female,0,no,no,7,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,73.85,511.25,yes
2868-SNELZ,female,0,no,no,2,yes,yes,fiber-optic,no,no,yes,no,no,no,month-to-month,no,mail-check,80.6,155.8,yes
4322-RCYMT,male,0,yes,yes,68,yes,yes,DSL,no,yes,yes,yes,no,yes,1-year,yes,bank-transfer,75.8,5293.95,yes
6680-NENYN,female,0,no,no,43,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,2-year,yes,electronic-check,104.6,4759.85,yes
2088-IEBAU,female,0,no,no,68,yes,yes,DSL,yes,yes,yes,yes,yes,yes,2-year,yes,electronic-check,88.15,6148.45,no
7982-VCELR,female,0,no,no,36,yes,no,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,credit-card,94.8,3565.65,no
1343-EHPYB,male,0,yes,no,63,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic-check,103.4,6603.0,yes
6035-BXTTY,female,1,no,no,32,yes,no,DSL,no,yes,no,yes,no,no,month-to-month,no,bank-transfer,54.65,1830.1,no
6885-PKOAM,female,0,yes,no,71,yes,yes,DSL,yes,yes,yes,yes,yes,yes,2-year,no,credit-card,85.75,6223.8,no
7520-HQWJU,female,0,yes,yes,66,yes,yes,DSL,yes,yes,yes,no,no,no,month-to-month,yes,bank-transfer,67.45,4508.65,no
9639-BUJXT,male,0,no,no,63,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,20.5,1328.15,no
5924-SNGKP,female,0,no,yes,41,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,yes,credit-card,20.25,865.0,no
0021-IKXGC,female,1,no,no,1,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,72.1,72.1,no
2034-GDRCN,female,0,no,no,2,yes,no,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,90.4,168.2,yes
8966-SNIZF,female,0,yes,no,70,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,bank-transfer,19.45,1303.5,no
